IUPAC Name,Traditional Name,colour,SMILES,InChI,Folder,Molar mass,Formula,Lipinski's rule of five,Atom count,Heavy atom count,Asymmetric atom count,Rotatable bond count,Ring count,Aromatic ring count,FSP3,Hydrogen bond donor count,Hydrogen bond acceptor count,Formal charge,Topological polar surface area,Polarizability,Molar refractivity,HLB_x,logP_x,Van der Waals Volume (A^3),Van der Waals Surface Area (A^2),Solvent Accessible Surface Area (A^2),Topological Polar Surface Area (A^2),Minimum Projection Area (A^2),Maximum Projection Area (A^2),Minimum projection radius (A),Maximum projection radius (A),LogD at pH 7.4,HLB_y,logP_y,Average Solubility (mg/ml),MATS1e,MATS1v,GATS1p,ATS6e,GATS1v,JGI4,SpMAD_B(s),SpPosA_B(p),SpMAD_B(m),J_Dz(Z),SM6_B(s),AAC,SIC0,SIC1,Mi,nDB,nCL,DLS_02,P_VSA_MR_3,P_VSA_i_4,C-026,P-117,B01[S-P],B03[C-S],BLTF96
"1,4-diethyl 2-{[dimethoxy(sulfanylidene)-λ⁵-phosphanyl]sulfanyl}butanedioate",malathion,black,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,"InChI=1/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",calculation-result-20240129-223250,0.5845630642760036,C10H19O6PS2,True,0.8525450943679366,0.5732196276196797,1.130466837888443,2.4220065446813592,-1.03450736075296,-0.9480514742721028,0.6836039825999288,-0.4120816918460671,0.5436197090427292,0.0,1.2818891679200366,0.5065685954138363,0.3443990210376769,0.7176791020644848,-0.5788551567359908,0.8402079092428827,0.940048822525574,0.8372941734468669,1.2818891679200366,1.1706804874468106,0.4788658316291567,0.602292348760556,0.2054685657379652,-0.5785936312944275,0.7176791020644848,-0.5788551567359908,-0.2856634317406264,0.7630758537518059,-0.234427579112691,-0.546566378639732,1.1411772416543884,0.6554629642655717,0.310341671444213,0.5396582201705857,-0.9300476005668328,-0.7780158599409371,0.7511868232273671,1.0172362143189426,-0.6276314944104074,-0.7774153290048998,-0.808641922483647,0.3240929388609198,0.691223419610465,-0.518495139130856,-2.611013463072882,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.9403867812902492
ethyl N-(2-{[diethoxy(sulfanylidene)-λ⁵-phosphanyl]sulfanyl}acetyl)-N-methylcarbamate,mecarbam,black,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,"InChI=1S/C10H20NO5PS2/c1-5-14-10(13)11(4)9(12)8-19-17(18,15-6-2)16-7-3/h5-8H2,1-4H3",calculation-result-20240129-224639,0.5661227996886475,C10H20NO5PS2,True,1.0022838928121631,0.5732196276196797,-0.6217567608386437,1.3219010079030131,-1.03450736075296,-0.9480514742721028,0.6836039825999288,-0.4120816918460671,0.5436197090427292,0.0,0.9069143733531304,0.5793186848941823,0.5246819614413467,0.2024414356121272,-0.4712844492597315,0.9168659680442904,1.0868238765142355,1.0853433270605786,0.9069143733531304,1.088463292500055,0.5448901222024324,0.440375272887799,0.6939291131211593,-0.4712206492603785,0.2024414356121272,-0.4712844492597315,-0.304406764110218,0.7320610413872576,-0.5471595898194145,-0.5147491009146791,0.6921891754769176,0.8378310387469623,-0.3459835267496366,0.2286795983292892,-1.0745982337657525,-0.7048081245635992,0.6224263214957426,0.9998392483039694,-0.1652395912433594,-0.549983170195632,-0.916621818584732,0.7112778064589952,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.5450944718208887,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,1.263831925112309
"O-3-chloro-4-methyl-2-oxo-2H-chromen-7-yl O,O-diethyl phosphorothioate",meldane,black,CCOP(=S)(OCC)OC1=CC=C2C(C)=C(Cl)C(=O)OC2=C1,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3",calculation-result-20240129-223025,1.1944089574149794,C14H16ClO5PS,True,0.8525450943679366,1.4261704335177634,-0.6217567608386437,-0.3282572972645065,1.531070893914381,1.6643570326110249,-0.8601639516158048,-0.4120816918460671,-0.4777264109769438,0.0,0.2133049036033289,1.114551486071011,1.1622849475794252,-0.5640306723521635,0.9317543488662008,1.1099133966112489,0.8197960346786674,0.7124324008467137,0.2133049036033289,0.276214107939864,1.7371218519796214,0.5010941763400834,1.055389918184723,0.9314915407419024,-0.5640306723521635,0.9317543488662008,-0.3144082094213989,0.3621638267120266,0.3892411055968206,-0.3108577377833957,0.5379447684373242,-0.8608736342591481,0.6858734563997078,-0.0030758101856906,0.0703171991663345,0.2467981377486361,-1.1392332568955554,0.4507101232118164,-0.2398581775900862,-0.5484345982091651,0.7745113435408298,-1.1859029033163937,0.691223419610465,0.4269959969312932,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,1.0427507451480604,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.1842960561903677
"1,2-dibromo-2,2-dichloroethyl dimethyl phosphate",naled,black,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,"InChI=1/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",calculation-result-20240129-223331,1.5334840266641108,C4H7Br2Cl2O4P,True,-1.8427532776281457,-1.1326819841764877,1.130466837888443,-0.8783100656536798,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-0.4777264109769438,0.0,-0.36449432074601,-0.906861714490024,-1.0428747250029229,-1.1617477777074776,-0.0542004791677327,-1.0138420312192018,-1.2157531766929417,-1.7321793155777283,-0.36449432074601,-0.7529183667384922,-1.3986525003051318,-1.279993658260244,-1.7386044128471476,-0.0542676680119939,-1.1617477777074776,-0.0542004791677327,-0.3043435887746559,-2.018425436711716,-1.3154055437526435,0.193319557377874,-1.4785049173170337,-1.381670990750434,2.829783561285115,0.1556420678013404,0.8270510067906107,5.14367580242644,1.1660213080135031,0.35396228781382,2.5815581647758585,2.843431967182249,0.5277679347715071,0.3566008413568957,-0.3291540093383165,1.3724871329934425,0.2797514424720937,0.1627659622402537,-0.7654288305260922,-0.7284970959253574,1.302172098423647,-2.0412414523193148,-2.15322168769582,-0.4694637943785972
"O,O-dimethyl O-4-nitrophenyl phosphorothioate",paraoxon-ethyl,black,COP(=S)(OC)OC1=CC=C(C=C1)N(=O)=O,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3",calculation-result-20240129-224858,-0.6789713918882142,C8H10NO5PS,True,-0.9443204869627848,-0.2797311782784039,-0.6217567608386437,-0.8783100656536798,0.2482817665807105,0.358152779169461,-1.246105935169738,-0.4120816918460671,0.5436197090427292,0.0,1.4352594929098397,-0.7509686656035685,-0.6990145992909029,0.3318547811711587,-0.0871976287003277,-0.9240960111590176,-0.88790464077314,-1.0202040930789662,1.4352594929098397,-0.7543359045824015,-1.1497333358449673,-0.9966387754829182,-0.7030680523947764,-0.0873968855787382,0.3318547811711587,-0.0871976287003277,-0.3115021439855406,1.7665486853174657,-0.3429644970111057,-0.0438525162082019,-0.8409802706961228,-0.5502413658369064,0.4739040548018234,1.4072250446772538,-0.3743328136106916,0.3946524633516647,-0.6985513172563507,1.0473906136300717,0.9128353966268036,0.9556632701351924,1.0143679063183586,-0.1791809897876843,0.691223419610465,-0.518495139130856,0.2797514424720937,3.3422928109208416,-0.3655627721351678,1.0427507451480604,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.060334381491388
"O,O-diethyl {[(ethylsulfanyl)methyl]sulfanyl}phosphonothioate",phorate,black,CCOP(=S)(OCC)SCSCC,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",calculation-result-20240129-224812,-0.7324105259985098,C7H17O2PS3,True,-0.3453652931858776,-1.1326819841764877,-0.6217567608386437,0.7718482395138399,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-1.4990725309966169,0.0,-2.0108778094120563,-0.2053429945009756,-0.298076477003203,0.090628305049124,0.2830303890553862,-0.441477439741621,-0.2735878585159603,0.4740707985554269,-2.0108778094120563,-0.5941541282206194,-0.359718548640604,-0.0656155892145662,0.6939291131211593,0.2828320198982222,0.090628305049124,0.2830303890553862,-0.3119759590022566,-0.2849300937948748,0.9222292738818894,-1.1059492684567724,-0.3184894468052656,0.2542212494107598,-1.177732049806349,-1.7653445882063712,1.2258137126046815,-0.9379288399977008,1.4180381767699113,-2.167964377548179,-1.085595815575387,-0.6385167669713414,-1.422618897346452,-0.5868322918046981,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.2412567535800148
"O,O-dimethyl {[(1,3-dioxo-2,3-dihydro-1H-isoindol-2-yl)methyl]sulfanyl}phosphonothioate",phosmet,black,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,"InChI=1S/C11H12NO4PS2/c1-15-17(18,16-2)19-7-12-10(13)8-5-3-4-6-9(8)11(12)14/h3-6H,7H2,1-2H3",calculation-result-20240129-222909,0.3391946456850666,C11H12NO4PS2,True,-0.1956264947416509,0.5732196276196797,-0.6217567608386437,-0.8783100656536798,1.531070893914381,0.358152779169461,-1.1759346654326592,-0.4120816918460671,0.5436197090427292,0.0,0.3291151490037923,0.3177647917624628,0.4550746485441766,1.6290941570548902,-0.3861518034656369,0.0836770057667999,-0.2002697615377077,-0.4411038029161895,0.3291151490037923,-0.8408057130608859,0.7217137969561465,-0.7740027961578787,0.6939291131211593,-0.3859558104232603,1.6290941570548902,-0.3861518034656369,-0.3138830644445386,0.3324375853378782,1.0069285596010813,-1.2558974713403972,0.2218192294340127,-1.3737538949402006,-0.2922869817828622,1.089724712894271,0.792752593223743,0.8924577654952349,-1.1174927589322106,1.0093278443473743,0.698105161489087,0.4170648549156768,0.8121272564264376,-1.726533417078678,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.5450944718208887,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.5305694267649272
"(2Z)-2-chloro-3-[(dimethoxyphosphoryl)oxy]-N,N-diethylbut-2-enamide",phosphamidon,black,CCN(CC)C(=O)C(\Cl)=C(/C)OP(=O)(OC)OC,"InChI=1S/C10H19ClNO5P/c1-6-12(7-2)10(13)9(11)8(3)17-18(14,15-4)16-5/h6-7H2,1-5H3/b9-8-",calculation-result-20240129-225826,0.0076462150430187,C10H19ClNO5P,True,0.7028062959237098,0.2889026923203185,-0.6217567608386437,0.2217954711246666,-1.03450736075296,-0.9480514742721028,0.3327476339145345,-0.4120816918460671,0.5436197090427292,0.0,0.9069143733531304,-0.2625037790926755,-0.1672147287565236,1.5034769362989235,-1.2368183184159316,0.3293099929627731,0.4897257382443729,0.031792220897032,0.9069143733531304,0.1302077100171769,0.0174546975078766,-0.1060948581827563,-0.2341459269069096,-1.2368223484472267,1.5034769362989235,-1.2368183184159316,-0.2152957690520807,-0.0192032283618472,-1.9475239378212783,2.0618290795312433,0.8185703019825777,1.6803222497394297,0.4479582452590571,0.8267065833012662,-1.9992657507865288,-0.493191753740737,0.6242108869164146,1.0052908408568813,-0.4672545291831485,-0.6365195175812763,-0.6492368386225318,1.6764518524583876,1.7116008485592464,0.4269959969312932,0.2797514424720937,0.1627659622402537,-0.5450944718208887,-0.7284970959253574,1.302172098423647,-2.0412414523193148,-2.15322168769582,0.1383598672432523
"O,O-diethyl O-quinoxalin-2-yl phosphorothioate",quinalphos,black,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-12-9-13-10-7-5-6-8-11(10)14-12/h5-9H,3-4H2,1-2H3",calculation-result-20240129-224626,-0.0185088541165977,C12H15N2O3PS,True,0.2535899005910295,0.5732196276196797,-0.6217567608386437,-0.3282572972645065,1.531070893914381,1.6643570326110249,-0.9654208562214228,-0.4120816918460671,0.5436197090427292,0.0,0.1807528346259012,0.5412114951663823,0.2671349037218172,-0.62960010076874,0.3708028068120884,0.1626722005072744,0.1298005348965865,0.205211349508355,0.1807528346259012,0.172733845334465,0.7816668883962464,1.0880435763788272,0.2836222533192764,0.3705386536555986,-0.62960010076874,0.3708028068120884,-0.3115015279075651,-0.3349744080035339,0.0006319564089411,-0.0546241573395266,-0.0915961244951225,-0.4671724670311397,-0.0848648995112232,-0.5757018083997932,0.1805519038494638,0.3799944693420589,-1.06894099419363,-1.2032938566013909,0.0189816816937456,-0.1892557113520157,0.403419692995956,-0.4453243466488571,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,1.6020854551690344,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.1267098785253975
[methoxy(methylsulfanyl)phosphoryl]amine,tamaron,black,COP(N)(=O)SC,"InChI=1/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)",calculation-result-20240129-223211,-2.9761014947702336,C2H8NO2PS,True,-2.591447269849279,-2.838583595972655,1.130466837888443,-2.5284683708211992,-1.03450736075296,-0.9480514742721028,1.3853166799707166,2.4267032964268394,-0.4777264109769438,0.0,0.1087626820796673,-2.822614070805795,-2.8923410286807316,0.4971587612318947,-2.014231161403866,-3.035698332106318,-2.8974870261316172,-2.5645911329120787,0.1087626820796673,-2.534763436532837,-2.7715024042942695,-2.797966244567339,-2.354064702549972,-2.0143690444061484,0.4971587612318947,-2.014231161403866,6.9424320297640865,-2.601958853601876,1.709584570651793,0.2170853747955294,-4.9439631388450405,0.4507566950178907,-2.9924561001119203,1.3756909278173488,-0.7633124129136608,-0.5451025228716606,1.8716109981999456,0.1994844894190855,0.837326162502322,2.4989524494472897,1.1027041557613588,1.9732551200052295,-0.3291540093383165,-0.518495139130856,-2.611013463072882,-0.8415633796119046,1.2251762628265446,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,2.3823393139158076
"O,O-diethyl O-1-phenyl-1H-1,2,4-triazol-3-yl phosphorothioate",triazophos,black,CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1,"InChI=1S/C12H16N3O3PS/c1-3-16-19(20,17-4-2)18-12-13-10-15(14-12)11-8-6-5-7-9-11/h5-10H,3-4H2,1-2H3",calculation-result-20240129-223227,0.2639282596142271,C12H16N3O3PS,True,0.553067497479483,0.857536562919041,-0.6217567608386437,0.2217954711246666,1.531070893914381,1.6643570326110249,-0.9654208562214228,-0.4120816918460671,0.5436197090427292,0.0,0.4893714885849737,0.6243544545724912,0.6694651722674603,-0.7079383126138066,0.4744138563444362,0.4314428335000126,0.437097786057332,0.7056152351013024,0.4893714885849737,0.276214107939864,0.7801490886129531,1.1082832108629213,0.5669293708015289,0.4746779072817383,-0.7079383126138066,0.4744138563444362,-0.314234477248603,0.3200017582680206,-0.4378188867996502,0.0278689826534444,0.1517380293964202,-0.2531844267798984,-1.1219554232601812,-0.7702373848618854,-0.1965450917659267,0.08900500486926,-1.1978039045520663,-1.1751518816660909,0.2120974888405518,-0.1811338141926624,0.4771336988793882,0.2253428870215545,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,1.805138687701285,0.1571268246113515,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.0301597985070814
"dimethyl [({6-chloro-2-oxo-2H,3H-[1,3]oxazolo[4,5-b]pyridin-3-yl}methyl)sulfanyl]phosphonate",azamethiphos,blue,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,"InChI=1S/C9H10ClN2O5PS/c1-15-18(14,16-2)19-5-12-8-7(17-9(12)13)3-6(10)4-11-8/h3-4H,5H2,1-2H3",calculation-result-20240301-123926,0.4776847960554113,C9H10ClN2O5PS,True,-0.4951040916301044,0.5732196276196797,-0.6217567608386437,-0.8783100656536798,1.531070893914381,1.6643570326110249,-0.9654208562214228,-0.4120816918460671,2.586311949082075,0.0,1.7138300831974398,-0.1932179795875845,-0.2312534566219202,0.4874958980968202,-0.8019158875763318,-0.1626571222108926,-0.3344085526001927,-0.3138500423351913,1.7138300831974398,-1.2844950582045855,0.4348496379136399,-0.0858552236986604,0.6060062145921845,-0.801984869269385,0.4874958980968202,-0.8019158875763318,-0.303943590329102,-0.592237853713814,-0.3889631834846711,0.0232221385596813,0.167631072725871,-0.8801867081204393,0.0870756216187413,1.1894416153364282,-0.4511959501484873,0.7718976071495063,-1.0350060474605778,1.0350963678793752,2.115466847471597,1.466858613104718,2.034157745952327,0.03683013137729,0.691223419610465,0.4269959969312932,0.2797514424720937,-0.3393987086858298,0.6386626710266747,1.0427507451480604,1.302172098423647,0.4898979485566356,0.4644203640128238,1.0010456036632152
1-(4-chlorophenyl)-1H-pyrazol-4-yl ethyl (propylsulfanyl)phosphonate,boltage,blue,CCCSP(=O)(OCC)OC1=CN(N=C1)C1=CC=C(Cl)C=C1,"InChI=1/C14H18ClN2O3PS/c1-3-9-22-21(18,19-4-2)20-14-10-16-17(11-14)13-7-5-12(15)6-8-13/h5-8,10-11H,3-4,9H2,1-2H3",calculation-result-20240301-124219,1.1573402622750917,C14H18ClN2O3PS,True,1.1520226912563902,1.4261704335177634,1.130466837888443,0.7718482395138399,1.531070893914381,1.6643570326110249,-0.8601639516158048,-0.4120816918460671,0.5436197090427292,0.0,0.1732408187080334,1.2513909400935672,1.2757448676018122,-1.14000633565356,0.9627716694268396,1.2398581548233905,1.2020777032035348,1.746010407370198,0.1732408187080334,1.1309894278173422,1.0510763499308764,-0.0858552236986604,1.7099270516782024,0.9626409245895186,-1.14000633565356,0.9627716694268396,-0.3139939013142881,0.7194851592123284,0.689292974941333,-0.2587600631443063,0.6702071309603443,-0.640785393772875,-0.5087263803989207,-0.0772366622820017,0.6876376782342647,0.6418259661798312,-1.1695193437138391,0.3852781666742255,0.2763327225898343,-0.3366976979774363,0.851662316524745,-0.3553926193911348,-0.3291540093383165,0.4269959969312932,0.2797514424720937,-0.8415633796119046,0.5349759139889336,1.9283746656847691,1.302172098423647,0.4898979485566356,0.4644203640128238,-0.8062680807471571
dimethyl [(2-{[2-(methylcarbamoyl)ethyl]sulfanyl}ethyl)sulfanyl]phosphonate,dimethyl (2-{[2-(methylcarbamoyl)ethyl]sulfanyl}ethyl)sulfanylphosphonate,blue,CNC(=O)CCSCCSP(=O)(OC)OC,"InChI=1S/C8H18NO4PS2/c1-9-8(10)4-5-15-6-7-16-14(11,12-2)13-3/h4-7H2,1-3H3,(H,9,10)",calculation-result-20240301-124226,-0.2249269179158753,C8H18NO4PS2,True,0.2535899005910295,-0.2797311782784039,-0.6217567608386437,1.3219010079030131,-1.03450736075296,-0.9480514742721028,0.9292034266797043,2.4267032964268394,0.5436197090427292,0.0,0.879370314987615,-0.2434501842287755,-0.2674492593284484,2.2451016819158807,-1.6723806922461832,0.0441794083965627,0.1970087904599847,0.6608850598594866,0.879370314987615,-1.319933504302325,0.6761798034573353,-0.9966387754829182,1.661080996939884,-1.6721217888261986,2.2451016819158807,-1.6723806922461832,0.0688720989170863,-0.1862672138273406,0.4309276743617491,0.0709655019658083,0.4047892882188914,0.8114964627678434,-0.7240510372299583,0.8332172563886728,-0.8721437775665838,-0.4302770755823626,0.5782716107202805,0.9517135837571152,-0.0977850624791145,-0.2603814458276862,-0.3906473363824171,0.8514571602876211,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.5047339431862589,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,1.143246233442477
"O,O-diethyl [(chloromethyl)sulfanyl]phosphonothioate",dotan,blue,CCOP(=S)(OCC)SCCl,"InChI=1S/C5H12ClO2PS2/c1-3-7-9(10,8-4-2)11-5-6/h3-5H2,1-2H3",calculation-result-20240301-123947,-1.215432558608122,C5H12ClO2PS2,True,-1.3935368822954652,-1.70131585477521,-0.6217567608386437,-0.3282572972645065,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-1.4990725309966169,0.0,-2.0108778094120563,-1.050629748463088,-1.1737364732496027,-0.2748349828095814,0.0315921096170137,-1.3447804801911305,-1.2604661070471028,-0.8754888202377928,-2.0108778094120563,-0.7784340479288646,-1.2567382205671718,-0.1465741271509447,-0.8496062166097341,0.0314591320262538,-0.2748349828095814,0.0315921096170137,-0.3011019043686236,-0.3103109387750919,0.5163209602522111,-1.125808475750633,-1.1341114143428108,-0.2950919074022839,-1.4045725560945483,-1.3320554048346154,1.1625137672314616,-0.5932151592274132,1.328777076917434,-1.851027603607436,0.4538946977072006,0.9498879713921644,-0.7676730045168113,-0.4091740194643833,-1.349531438287098,0.4269959969312932,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.5226549121062688
