IUPAC Name,Traditional Name,colour,SMILES,InChI,Folder,Molar mass,Formula,Lipinski's rule of five,Atom count,Heavy atom count,Asymmetric atom count,Rotatable bond count,Ring count,Aromatic ring count,FSP3,Hydrogen bond donor count,Hydrogen bond acceptor count,Formal charge,Topological polar surface area,Polarizability,Molar refractivity,HLB_x,logP_x,Van der Waals Volume (A^3),Van der Waals Surface Area (A^2),Solvent Accessible Surface Area (A^2),Topological Polar Surface Area (A^2),Minimum Projection Area (A^2),Maximum Projection Area (A^2),Minimum projection radius (A),Maximum projection radius (A),LogD at pH 7.4,HLB_y,logP_y,Average Solubility (mg/ml),MATS1e,MATS1v,GATS1p,ATS6e,GATS1v,JGI4,SpMAD_B(s),SpPosA_B(p),SpMAD_B(m),J_Dz(Z),SM6_B(s),AAC,SIC0,SIC1,Mi,nDB,nCL,DLS_02,P_VSA_MR_3,P_VSA_i_4,C-026,P-117,B01[S-P],B03[C-S],BLTF96
"O-4-(dimethylsulfamoyl)phenyl O,O-dimethyl phosphorothioate",famphur,blue,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C,"InChI=1S/C10H16NO5PS2/c1-11(2)19(12,13)10-7-5-9(6-8-10)16-17(18,14-3)15-4/h5-8H,1-4H3",calculation-result-20240301-124003,0.4901037497570993,C10H16NO5PS2,True,0.4033286990352562,0.5732196276196797,-0.6217567608386437,-0.8783100656536798,0.2482817665807105,0.358152779169461,-0.7198214121416471,-0.4120816918460671,0.5436197090427292,0.0,0.9069143733531304,0.4736578406489183,0.3193403883946948,1.7509152530077925,-0.6725670614085599,0.4978174941695245,0.5860946005604857,0.0486557361619948,0.9069143733531304,0.0947692639194374,0.0121423982663481,-0.7942424306419729,0.2738530423716118,-0.6725037440384051,1.7509152530077925,-0.6725670614085599,-0.3024404317908465,1.2678334859015374,-0.3287629921331195,0.5773360952260814,0.4984889635920478,0.2686560806057567,0.2600203378753593,1.140987388858588,0.0051683055612623,0.0715109954695036,-0.4421202314524049,1.0042462324223185,0.3855300218416152,-0.0228200939147457,0.2939529548324163,-0.0825306025416153,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.6583361697149156,1.0427507451480604,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.7308688900148254
{ethoxy[3-methyl-4-(methylsulfanyl)phenoxy]phosphoryl}(propan-2-yl)amine,fenamiphos,blue,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,"InChI=1/C13H22NO3PS/c1-6-16-18(15,14-10(2)3)17-12-7-8-13(19-5)11(4)9-12/h7-10H,6H2,1-5H3,(H,14,15)",calculation-result-20240301-124024,0.0767031242630142,C13H22NO3PS,True,1.301761489700617,0.5732196276196797,1.130466837888443,0.2217954711246666,0.2482817665807105,0.358152779169461,-0.2286225239820954,2.4267032964268394,-0.4777264109769438,0.0,-0.1892139493290923,0.5065685954138363,0.5782795923721683,-0.7911079560264114,0.3826817806438227,0.8238479576694119,1.0412777859671394,0.7016684549329077,-0.1892139493290923,0.7397489828982978,1.1831249310774266,1.5130759005448138,0.7525443788071423,0.3828136227141929,-0.7911079560264114,0.3826817806438227,-0.0014864907238272,-0.4157317217271427,0.6228677075878309,0.7546697333867922,0.973449790493536,0.6318561438640772,-0.1303450207719648,-0.577367668606613,-0.1185104077816639,-0.8362799145874005,-0.5889051961487132,0.276394413312215,-1.2899497567205245,-1.2865543750083372,-0.0676929467605678,0.2606322248970296,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.8415633796119046,0.1753478478194004,1.0427507451480604,1.302172098423647,-2.0412414523193148,0.4644203640128238,-1.576146996913543
"ethyl (butan-2-ylsulfanyl)(2-oxo-1,3-thiazolidin-3-yl)phosphinate",fosthiazate,blue,CCOP(=O)(SC(C)CC)N1CCSC1=O,"InChI=1/C9H18NO3PS2/c1-4-8(3)16-14(12,13-5-2)10-6-7-15-9(10)11/h8H,4-7H2,1-3H3",calculation-result-20240301-124044,-0.3000051380215379,C9H18NO3PS2,True,0.2535899005910295,-0.2797311782784039,2.8826904366155297,-0.3282572972645065,0.2482817665807105,-0.9480514742721028,0.9993746964167832,-0.4120816918460671,0.5436197090427292,0.0,-0.2486840753455466,-0.1689679497608025,-0.1776558256910985,-0.6382276571393416,-0.1954282791672386,-0.0235975338363889,0.0780057429024796,-0.1349293413679232,-0.2486840753455466,-0.2695379619653252,-0.35592404918237,0.0355825832059064,-0.2048382940639177,-0.1954958066431339,-0.6382276571393416,-0.1954282791672386,-0.3118061752879333,0.2518751605521422,0.9629400848855728,-0.2379013897642732,0.7663368536313788,0.4323264995928217,-0.1640385373309769,0.4721078787473638,0.3978742729139014,-0.3340668278756577,-0.2164859948751705,0.9287166449994336,-0.3180281784742195,-0.394537394932238,-0.6620709261013117,0.2630583573569196,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.8415633796119046,-0.7654288305260922,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,0.8987726288300941
ethyl [(2E)-2-(cyanoimino)-3-ethylimidazolidin-1-yl](propylsulfanyl)phosphinate,imicyafos,blue,CCCSP(=O)(OCC)N1CCN(CC)\C1=N/C#N,"InChI=1/C11H21N4O2PS/c1-4-9-19-18(16,17-6-3)15-8-7-14(5-2)11(15)13-10-12/h4-9H2,1-3H3/b13-11+",calculation-result-20240301-124238,0.0953315548155471,C11H21N4O2PS,True,1.1520226912563902,0.5732196276196797,1.130466837888443,0.2217954711246666,0.2482817665807105,-0.9480514742721028,0.7537752523370073,-0.4120816918460671,2.586311949082075,0.0,1.148550885377882,0.2138360925048263,0.4502021366413752,1.3857970674039115,-0.6362701969227057,0.6651564274067421,0.8503452417529392,0.4819643588922178,1.148550885377882,1.3960690046284336,0.4485098359632826,0.8654075970537858,0.4008527846912422,-0.6364707703502731,1.3857970674039115,-0.6362701969227057,-0.1808657712298665,0.1435763308256282,-0.4640376873473411,0.4255737933121858,1.5469580285883684,1.1191968051246124,0.4522267494096403,0.0096622240821286,-0.3409187879248652,-0.1647626704505785,-0.4176884217764264,0.7197059435758695,-0.4781874503727271,-0.7760477646146506,-0.8416346803418123,1.658538565119876,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.8415633796119046,2.829045413448994,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,0.4506517302438613
methyl (2E)-3-[(dimethoxyphosphoryl)oxy]but-2-enoate,menite,blue,COC(=O)\C=C(/C)OP(=O)(OC)OC,"InChI=1S/C7H13O6P/c1-6(5-7(8)10-2)13-14(9,11-3)12-4/h5H,1-4H3/b6-5+",calculation-result-20240301-124148,-1.4137783025013018,C7H13O6P,True,-0.794581688518558,-0.8483650488771264,-0.6217567608386437,-0.3282572972645065,-1.03450736075296,-0.9480514742721028,-0.1233656193764776,-0.4120816918460671,0.5436197090427292,0.0,1.2818891679200366,-1.6118447244543268,-1.638713323402699,0.7456323847052355,-1.477037567013222,-1.2615784407603348,-1.1198008944732958,-1.0069285597852715,1.2818891679200366,-0.5913190525327997,-1.3227625111404475,-0.9966387754829182,-1.0254520136676846,-1.4768441896628606,0.7456323847052355,-1.477037567013222,0.1951048203457131,-0.591392949694162,-2.8683596370679876,2.9703876181979565,-0.4354701171998018,2.1937211883128036,-0.4518424296841252,1.5852061886759203,-2.676695991471167,-0.8575018687288043,0.5522543319603427,0.9888075373403644,-1.3160598989587513,-0.5873592836958409,0.1378090158881053,1.5756066792930088,1.7116008485592464,-0.518495139130856,0.2797514424720937,0.1627659622402537,-0.7654288305260922,-0.7284970959253574,1.302172098423647,-2.0412414523193148,-2.15322168769582,0.8072252764913532
"O,O-dimethyl {[(5-methoxy-2-oxo-2,3-dihydro-1,3,4-thiadiazol-3-yl)methyl]sulfanyl}phosphonothioate",methidathion,blue,COC1=NN(CSP(=S)(OC)OC)C(=O)S1,"InChI=1S/C6H11N2O4PS3/c1-10-5-7-8(6(9)16-5)4-15-13(14,11-2)12-3/h4H2,1-3H3",calculation-result-20240301-124140,0.0571338638845955,C6H11N2O4PS3,True,-0.794581688518558,-0.2797311782784039,-0.6217567608386437,-0.3282572972645065,0.2482817665807105,0.358152779169461,0.2274907293089166,-0.4120816918460671,1.564965829062402,0.0,0.612067748576816,-0.1585750798350391,-0.2242927253322026,1.302282321736483,-0.2911200128117636,-0.4134318084728138,-0.6544809267192704,-0.3139696417342335,0.612067748576816,-1.3752174802147987,0.0258025963159918,-0.935919872030634,0.3031606752146037,-0.2912537641916314,1.302282321736483,-0.2911200128117636,-0.3089672336461098,0.0064325989013548,0.1456388197074652,-1.1648137136652248,-0.2738249025739669,-0.8324587866367137,0.8713938569970204,-0.1578894122824193,0.5255211319026453,0.0451920397406321,-0.4764505331129388,0.3580305577664573,1.9122864105764104,1.5166551421372214,0.5575288271705998,-0.1674225242523675,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.621381544853718,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,1.543730735859999
(2E)-3-[(dimethoxyphosphoryl)oxy]-N-methylbut-2-enamide,monocrotophos,blue,CNC(=O)\C=C(/C)OP(=O)(OC)OC,"InChI=1S/C7H14NO5P/c1-6(5-7(9)8-2)13-14(10,11-3)12-4/h5H,1-4H3,(H,8,9)/b6-5+",calculation-result-20240301-124155,-1.4322938334747284,C7H14NO5P,True,-0.6448428900743313,-0.8483650488771264,-0.6217567608386437,-0.8783100656536798,-1.03450736075296,-0.9480514742721028,-0.1233656193764776,2.4267032964268394,0.5436197090427292,0.0,1.457169539336954,-1.5408267799616084,-1.502979063253217,2.1936814459470915,-2.1119027240203465,-1.201747760720212,-1.085780186595129,-1.1569062061843056,1.457169539336954,-0.4580704952052993,-1.309861212982451,-0.7132838927055943,-1.2306054435686262,-2.1120408412164693,2.1936814459470915,-2.1119027240203465,0.356196381385351,-0.8658175288026059,-2.211636272775766,2.802838817100579,-0.292641175431107,2.0562534295358743,-0.4518424296841252,1.4353600778271345,-2.5601671042026086,-0.8697074288044222,0.5026087341914033,0.974008127114035,-0.6380100440801251,-0.2195791545071753,0.5544182696086407,2.070202968432649,1.7116008485592464,-0.518495139130856,0.2797514424720937,0.1627659622402537,0.5047339431862589,-0.7284970959253574,1.302172098423647,-2.0412414523193148,-2.15322168769582,1.1306704203134126
dimethyl {[(methylcarbamoyl)methyl]sulfanyl}phosphonate,omethoate,blue,CNC(=O)CSP(=O)(OC)OC,"InChI=1S/C5H12NO4PS/c1-6-5(7)4-12-11(8,9-2)10-3/h4H2,1-3H3,(H,6,7)",calculation-result-20240129-224745,-1.619989383738884,C5H12NO4PS,True,-1.2437980838512384,-1.4169989194758488,-0.6217567608386437,-0.8783100656536798,-1.03450736075296,-0.9480514742721028,0.6836039825999288,2.4267032964268394,0.5436197090427292,0.0,0.879370314987615,-1.7175055686995908,-1.8015944355820763,2.3589854260078287,-2.166018049253802,-1.5920494625444506,-1.4247375250873937,-1.0856249643550993,0.879370314987615,-1.5949358460207836,-1.0821912454883984,-0.976399140998824,-0.8007601618714149,-2.1660903017486675,2.3589854260078287,-2.166018049253802,1.8013086035782058,-0.8289094775420256,-0.4537064685377389,0.6777359586584838,-1.016229178678571,1.129083064542325,1.2419000172677357,1.7361673824424653,-1.697850653408669,-0.2669248042710376,0.8582002264349025,0.9445127532489702,0.4594118877138628,0.8479938580719805,0.1978687350035353,1.6398291316777431,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.5047339431862589,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,1.991261255529978
dimethyl {[2-(ethanesulfinyl)ethyl]sulfanyl}phosphonate,oxydemeton methyl,blue,CCS(=O)CCSP(=O)(OC)OC,"InChI=1/C6H15O4PS2/c1-4-13(8)6-5-12-11(7,9-2)10-3/h4-6H2,1-3H3",calculation-result-20240301-124203,-0.9973482049678648,C6H15O4PS2,True,-0.6448428900743313,-1.1326819841764877,1.130466837888443,0.2217954711246666,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,0.5436197090427292,0.0,0.1262907192213591,-0.993468963871388,-1.0414825787449793,0.0719927832886234,-2.1594186193472833,-0.8717441661239099,-0.5774136088728112,-0.0945047444916286,0.1262907192213591,-1.4928731212592938,-0.7459985934888471,-1.4823900031011894,0.1663917219473096,-2.15949085601824,0.0719927832886234,-2.1594186193472833,0.2419690739574004,0.5192097782667119,0.5309931788851238,0.4467928974661832,-0.3965272849261477,1.1200164841549982,-1.086995847291074,1.6276711360936813,-0.6247660430739784,-0.4247501421004105,1.079788652929831,0.9263952971701944,-0.5440973595325089,-0.1590413158046271,-0.8630808574805083,0.5262482025890142,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,1.3862934784694088
(Z)-benzenecarbonimidoyl cyanide,phoxim,blue,CCOP(=S)(OCC)O\N=C(/C#N)C1=CC=CC=C1,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-14-12(10-13)11-8-6-5-7-9-11/h5-9H,3-4H2,1-2H3/b14-12+",calculation-result-20240301-124211,-0.0185088541165977,C12H15N2O3PS,True,0.2535899005910295,0.5732196276196797,-0.6217567608386437,0.2217954711246666,0.2482817665807105,0.358152779169461,-0.9654208562214228,-0.4120816918460671,1.564965829062402,0.0,0.8299162101949852,0.2883183269727993,0.3583204836171101,-0.7452093561348079,0.6123419413906827,0.2596633419785673,0.1096658302339975,0.5705875135825555,0.8299162101949852,0.9906531812702932,0.3361926519995507,1.0273246729265428,-0.2536843488022379,0.6125403285903605,-0.7452093561348079,0.6123419413906827,-0.3139699305309366,1.141027851670604,0.0957462175158323,-0.090903721802484,-0.1840924871131371,-0.4141598957644321,-1.0370069209053443,-0.3249179602246785,0.3207477835099985,0.5239954862325684,-0.6763501783960228,-0.0414468235415174,0.0189816816937456,-0.1892557113520157,0.4279079952334681,-0.4453243466488571,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.3393987086858298,2.793080253240303,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.1267098785253975
"O-4-[(4-{[dimethoxy(sulfanylidene)-λ⁵-phosphanyl]oxy}phenyl)sulfanyl]phenyl O,O-dimethyl phosphorothioate",abate,red,COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1,"InChI=1S/C16H20O6P2S3/c1-17-23(25,18-2)21-13-5-9-15(10-6-13)27-16-11-7-14(8-12-16)22-24(26,19-3)20-4/h5-12H,1-4H3",calculation-result-20240129-223312,3.145690016301492,C16H20O6P2S3,False,2.2001942803659778,2.8477551100145697,-0.6217567608386437,1.8719537762921865,1.531070893914381,1.6643570326110249,-1.246105935169738,-0.4120816918460671,-1.4990725309966169,0.0,0.3003190879852987,3.252018400803075,3.1412208532459696,0.0923538163232441,1.8510549348442924,2.959756492383012,2.6374738555978534,2.1045694056989888,0.3003190879852987,1.9489087637531717,2.1271963962860987,0.7237301556651229,2.2765412866427077,1.8509263199050068,0.0923538163232441,1.8510549348442924,-0.3144240032552894,-0.9266872305503808,0.376632199077102,-0.2166077078328614,1.5308160996430042,-0.8630160011638663,0.2870942260938964,-0.6255835568713847,1.1498128081140806,0.4751177230153804,-1.1958078255260889,-0.8154936358560348,-0.0966382489321053,-0.821253003932206,-0.5190316106015251,-1.949908954566102,-1.349531438287098,-0.518495139130856,-5.501778368617843,0.66493063316633,-0.7654288305260922,2.8139985862214782,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.2392018818707204
"O-2-(diethylamino)-6-methylpyrimidin-4-yl O,O-dimethyl phosphorothioate",aktel,red,CCN(CC)C1=NC(C)=CC(OP(=S)(OC)OC)=N1,"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3",calculation-result-20240129-224751,0.1137718194029021,C11H20N3O3PS,True,1.0022838928121631,0.5732196276196797,-0.6217567608386437,0.2217954711246666,0.2482817665807105,0.358152779169461,0.1222338247032983,-0.4120816918460671,1.564965829062402,0.0,0.3835772644083344,0.3853184462799268,0.562269910405819,-0.4580842801211696,0.1517017339156588,0.6298656747268261,0.8447908404667075,0.6557422857006673,0.3835772644083344,0.4916798602141209,0.716401497714618,1.2904399212197726,-0.331838036383549,0.1506451219177674,-0.4580842801211696,0.1517017339156588,1.2323852754265496,-0.0699940093202637,-1.338197845301123,0.502603202879742,1.0559265218942795,1.0209074603343469,0.101881062588601,-1.3938097419967923,-1.0857689055209572,-0.754540049832928,-0.7705341612795054,-1.3192123340655588,-0.2750722503663328,-0.6143796754270504,-0.4303311544981985,1.3055702520413262,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,1.8224198138742416,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.3768682633805337
"O,O-diethyl O-4-nitrophenyl phosphorothioate",bladen,red,CCOP(=S)(OCC)OC1=CC=C(C=C1)N(=O)=O,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",calculation-result-20240129-223356,-0.1509776936012755,C10H14NO5PS,True,-0.0458876962974241,0.2889026923203185,-0.6217567608386437,0.2217954711246666,0.2482817665807105,0.358152779169461,-0.7198214121416471,-0.4120816918460671,0.5436197090427292,0.0,1.4352594929098397,-0.117003600131984,-0.0377451267677873,-0.0971073215751778,0.3833417236344745,-0.1339103501603652,0.0202399695256739,0.0828611642880903,1.4352594929098397,0.1075271045146241,0.14646767908784,0.3796563694355147,0.0784688234183348,0.3835395617445399,-0.0971073215751778,0.3833417236344745,-0.3137132807302153,2.167849883009536,-0.1284776439548748,-0.0183448350264858,-0.2112941192415685,-0.148895296801089,-0.154210151868309,0.923204162536692,-0.6433580863821085,-0.0596978285768215,-0.684598454201618,1.0460287004625883,0.2143081471045994,0.0498447995536576,0.464268281457386,0.0505224716995191,0.691223419610465,-0.518495139130856,0.2797514424720937,3.3422928109208416,-0.3655627721351678,1.0427507451480604,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.4340695244059757
ethyl bis(butan-2-ylsulfanyl)phosphinate,cadusafos,red,CCOP(=O)(SC(C)CC)SC(C)CC,"InChI=1/C10H23O2PS2/c1-6-9(4)14-13(11,12-8-3)15-10(5)7-2/h9-10H,6-8H2,1-5H3",calculation-result-20240129-222931,-0.5436800629258803,C10H23O2PS2,True,0.8525450943679366,-0.5640481135777651,2.8826904366155297,0.7718482395138399,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-0.4777264109769438,0.0,-1.5200927694446873,0.0544787536431163,-0.0043336165771454,-1.3149731788493706,0.8360626152216759,0.3054712063842857,0.6119225665414613,0.7474750247661045,-1.5200927694446873,1.336532415184232,-0.3422638511327274,1.0273246729265428,-0.937529115138709,0.8358655721080139,-1.3149731788493706,0.8360626152216759,-0.3137409199395238,-0.2131841344688718,1.370279261699022,-0.663851276343002,0.6252047277907721,1.2412624814016264,-0.4518424296841252,-0.9500483791502994,0.6307840093502485,-1.0372152946285371,1.512101491696452,0.1748268438794427,-2.134723583965626,-1.6673554901087069,-2.274579327257651,0.3059910906021446,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.8415633796119046,-0.7654288305260922,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,-0.7267826671917813
"O-4-cyanophenyl O,O-dimethyl phosphorothioate",cyanox,red,COP(=S)(OC)OC1=CC=C(C=C1)C#N,"InChI=1S/C9H10NO3PS/c1-11-14(15,12-2)13-9-5-3-8(7-10)4-6-9/h3-6H,1-2H3",calculation-result-20240129-224716,-1.054926990312057,C9H10NO3PS,True,-1.0940592854070117,-0.5640481135777651,-0.6217567608386437,-1.428362834042853,0.2482817665807105,0.358152779169461,-1.3513628397753563,-0.4120816918460671,-0.4777264109769438,0.0,0.0561785706545918,-0.7700222604674685,-0.8103862999263747,-0.2844978459446559,-0.1426328399150871,-1.0542744829650657,-1.216725196918032,-1.445977953669524,0.0561785706545918,-0.686294088074742,-0.987328759032543,-1.2395143892920537,-0.5174530443891623,-0.1427662352570215,-0.2844978459446559,-0.1426328399150871,-0.3107795760850486,-0.9035179180069552,-0.1395632105615912,-0.0054061785304021,-0.9721065338265747,-0.7897857526499846,0.7243676029213343,0.1516210890909733,0.8820099424806183,0.9901215082924064,-0.7188441433434207,-0.0998429656457803,0.507830058040438,0.7815702951883883,1.0258776800803142,-1.2997333591112128,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,1.4249539118962262,0.1571268246113515,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.3085235934502059
dimethyl {[2-(ethylsulfanyl)ethyl]sulfanyl}phosphonate,demeton-S-methyl,red,CCSCCSP(=O)(OC)OC,"InChI=1S/C6H15O3PS2/c1-4-11-5-6-12-10(7,8-2)9-3/h4-6H2,1-3H3",calculation-result-20240129-230024,-1.2984137492512229,C6H15O3PS2,True,-0.794581688518558,-1.4169989194758488,-0.6217567608386437,0.2217954711246666,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-0.4777264109769438,0.0,-0.9422935450953486,-1.0991298081166518,-1.1556385718963382,0.3183957932330196,-0.86395052869761,-1.075074992822765,-0.8559668333773099,-0.4000812090446834,-0.9422935450953486,-1.2136181660091063,-0.997194457623952,-1.3407125617125264,0.1370840891043177,-0.8636236923915741,0.3183957932330196,-0.86395052869761,-0.2604564728513336,-0.5485133179775207,0.3870638048568485,0.0621636625087587,-0.6787671195860396,0.9543355121639288,-0.8752780414220885,-0.1684438080902651,-0.0503587247422318,-0.6510565018745968,0.8792434433551771,0.2049906206433344,-0.7979730334277272,-0.2497058430806638,-1.3484106644713458,0.2557733603276054,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,1.302172098423647,0.4898979485566356,0.4644203640128238,0.6571158034674417
