IUPAC Name,Traditional Name,colour,SMILES,InChI,Folder,Molar mass,Formula,Lipinski's rule of five,Atom count,Heavy atom count,Asymmetric atom count,Rotatable bond count,Ring count,Aromatic ring count,FSP3,Hydrogen bond donor count,Hydrogen bond acceptor count,Formal charge,Topological polar surface area,Polarizability,Molar refractivity,HLB_x,logP_x,Van der Waals Volume (A^3),Van der Waals Surface Area (A^2),Solvent Accessible Surface Area (A^2),Topological Polar Surface Area (A^2),Minimum Projection Area (A^2),Maximum Projection Area (A^2),Minimum projection radius (A),Maximum projection radius (A),LogD at pH 7.4,HLB_y,logP_y,Average Solubility (mg/ml),MATS1e,MATS1v,GATS1p,ATS6e,GATS1v,JGI4,SpMAD_B(s),SpPosA_B(p),SpMAD_B(m),J_Dz(Z),SM6_B(s),AAC,SIC0,SIC1,Mi,nDB,nCL,DLS_02,P_VSA_MR_3,P_VSA_i_4,C-026,P-117,B01[S-P],B03[C-S],BLTF96
"2-chloro-1-(2,4-dichlorophenyl)ethenyl dimethyl phosphate",dimethylvinphos,red,COP(=O)(OC)OC(=CCl)C1=CC=C(Cl)C=C1Cl,"InChI=1S/C10H10Cl3O4P/c1-15-18(14,16-2)17-10(6-11)8-4-3-7(12)5-9(8)13/h3-6H,1-2H3",calculation-result-20240129-224733,0.6063903162365464,C10H10Cl3O4P,True,-0.6448428900743313,0.2889026923203185,-0.6217567608386437,-0.8783100656536798,0.2482817665807105,0.358152779169461,-1.421534109512435,-0.4120816918460671,-0.4777264109769438,0.0,-0.36449432074601,-0.0685035404784206,-0.0934309770855231,-0.8680657588521817,0.5608663881198348,-0.0619265632370929,-0.4521618598682961,-0.8195163014860003,-0.36449432074601,0.3853645219209023,-0.1753058749704218,0.6630112522128404,-0.6249143648134653,0.5607346796065077,-0.8680657588521817,0.5608663881198348,-0.3142147349562398,-0.5072571424862936,-0.4401172728052128,0.8498311145785143,-0.1122660856069195,-1.1857164887663894,0.7567133788179837,0.5759823239579849,0.2128659720321269,1.1145726584283917,-0.5749290840324645,0.4542497110455288,0.4804300606884827,0.5013878478429024,1.199329338921102,-0.9177333596310028,0.691223419610465,2.3179782690555917,0.2797514424720937,0.1627659622402537,-0.7654288305260922,1.0427507451480604,1.302172098423647,-2.0412414523193148,-2.15322168769582,-1.7212133772488707
"O,O-diethyl {[diethoxy(sulfanylidene)-λ⁵-phosphanyl]oxy}phosphonothioate",dithione,red,CCOP(=S)(OCC)OP(=S)(OCC)OCC,"InChI=1S/C8H20O5P2S2/c1-5-9-14(16,10-6-2)13-15(17,11-7-3)12-8-4/h5-8H2,1-4H3",calculation-result-20240129-224724,0.4332776282736159,C8H20O5P2S2,True,0.7028062959237098,0.0045857570209573,-0.6217567608386437,1.8719537762921865,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-1.4990725309966169,0.0,-0.2774801363640402,0.5741222499313002,0.3618008492619695,-0.3138315376047027,0.3582638899897026,0.5877972278236159,0.9294954600817348,0.7829960462816655,-0.2774801363640402,1.6498082786882498,-0.1206650827718492,0.8654075970537858,-0.2341459269069096,0.3582636845970041,-0.3138315376047027,0.3582638899897026,-0.3120667735471271,-1.4101678309997825,-0.9739671396728444,0.5086786229990666,0.9504887348107168,1.210622978215057,-0.6400360349010014,-1.2561873198106372,-0.2388918004807383,-1.3106613947651486,2.1815135069125384,-1.386204079121506,-0.5474165546985476,-0.6842049111177743,-2.097625724154332,0.4799088106330579,-1.349531438287098,-0.518495139130856,-2.611013463072882,0.8712174794702334,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.2952306942628611
ethyl 2-{[dimethoxy(sulfanylidene)-λ⁵-phosphanyl]sulfanyl}-2-phenylacetate,elsan,red,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,"InChI=1/C12H17O4PS2/c1-4-16-12(13)11(10-8-6-5-7-9-10)19-17(18,14-2)15-3/h5-9,11H,4H2,1-3H3",calculation-result-20240129-225031,0.3965852650640818,C12H17O4PS2,True,0.553067497479483,0.5732196276196797,1.130466837888443,0.7718482395138399,0.2482817665807105,0.358152779169461,-0.6496501424045684,-0.4120816918460671,-0.4777264109769438,0.0,-0.36449432074601,0.7421403137311462,0.6444065396244791,-0.2610308926166177,0.4156789301764174,0.643654776767324,0.5023620011705494,0.2982596819632576,-0.36449432074601,1.8213303578013085,0.3316392526496694,2.8488917764950568,-0.2536843488022379,0.4158108513663285,-0.2610308926166177,0.4156789301764174,-0.3128367229492907,0.6095617338263694,0.8746827240039203,-1.022771629571681,0.9737300221838132,-0.5107215146291745,0.5226023434820931,-0.0585233593992696,0.6249098335247686,0.2092460036365905,-0.5054912390378932,0.3600668422707539,-0.7560285384736802,-0.761439059915977,0.2497460315739249,-1.1947163803618468,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.0377442382867006
"7-chlorobicyclo[3.2.0]hepta-2,6-dien-6-yl dimethyl phosphate",heptenophos,red,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,"InChI=1/C9H12ClO4P/c1-12-15(11,13-2)14-9-7-5-3-4-6(7)8(9)10/h3-4,6-7H,5H2,1-2H3",calculation-result-20240129-224834,-0.9158723420461808,C9H12ClO4P,True,-0.794581688518558,-0.5640481135777651,2.8826904366155297,-1.428362834042853,1.531070893914381,-0.9480514742721028,-0.1584512542450166,-0.4120816918460671,-0.4777264109769438,0.0,-0.36449432074601,-1.0956655181413977,-0.9816202896534132,-0.6226980556722579,-1.0645731978557866,-1.1370090952080485,-1.411823542096906,-1.826304042624012,-0.36449432074601,-0.338997316316894,-1.4479809932621763,-0.6930442582215002,-1.8753733661144416,-1.064246842596558,-0.6226980556722579,-1.0645731978557866,-0.2344361315166782,-0.4733975808188457,0.148057097661885,1.3089398778476995,-0.4908762268501083,-0.2258431806781366,1.3797371304636945,0.7371648205265322,-0.716921602048668,0.2170951517599351,-1.1505248796068888,0.3306542117733455,-0.51308539800303,-0.064035646266674,0.8609084367705078,-0.104438521363307,1.7116008485592464,0.4269959969312932,0.2797514424720937,0.1627659622402537,-0.7654288305260922,-0.7284970959253574,1.302172098423647,-2.0412414523193148,-2.15322168769582,-0.2361951213418009
"O,O-diethyl O-5-phenyl-1,2-oxazol-3-yl phosphorothioate",isoxathion,red,CCOP(=S)(OCC)OC1=NOC(=C1)C1=CC=CC=C1,"InChI=1S/C13H16NO4PS/c1-3-15-19(20,16-4-2)18-13-10-12(17-14-13)11-8-6-5-7-9-11/h5-10H,3-4H2,1-2H3",calculation-result-20240129-223437,0.2639282596142271,C13H16NO4PS,True,0.553067497479483,0.857536562919041,-0.6217567608386437,0.2217954711246666,1.531070893914381,1.6643570326110249,-1.0355921259585017,-0.4120816918460671,-0.4777264109769438,0.0,0.1964028677881259,0.7508010386692833,0.6193479069814979,-0.9864358322568426,0.7700683161564859,0.4625267414896086,0.4479288685654827,0.6161548846176694,0.1964028677881259,-0.1802330777990211,1.0624598483055785,-0.1060948581827563,1.2312357152426718,0.7704650649194811,-0.9864358322568426,0.7700683161564859,-0.3143016010426377,1.2320412998781658,0.2800853507165191,-0.1517184743252835,0.0658317820899219,-0.5269002410621806,-1.1219554232601812,-0.6407479765255868,0.1830144246996028,0.315122410502309,-1.2390277854302678,-1.0813046565543372,-0.3671803225488318,-0.5283592199726954,0.2497460315739249,-0.7618782818560715,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.6165717372915016,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.8913584454637818
propan-2-yl 2-({ethoxy[(propan-2-yl)amino]sulfanylidene-λ⁵-phosphanyl}oxy)benzoate,LE-mat,red,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,"InChI=1/C15H24NO4PS/c1-6-18-21(22,16-11(2)3)20-14-10-8-7-9-13(14)15(17)19-12(4)5/h7-12H,6H2,1-5H3,(H,16,22)",calculation-result-20240129-225024,0.8675646759023591,C15H24NO4PS,True,2.050455481921751,1.4261704335177634,1.130466837888443,1.3219010079030131,0.2482817665807105,0.358152779169461,-0.2637081588506349,2.4267032964268394,-0.4777264109769438,0.0,0.3885852750202462,1.348391059400694,1.3711068862709357,-0.7628095711308361,0.7291518507360684,1.6801745657436682,1.7809851772609908,1.213314684035831,0.3885852750202462,2.246591710974182,1.0487996502559358,1.836910052290326,-0.0289924970059681,0.7284265956166605,-0.7628095711308361,0.7291518507360684,0.1447215939348337,0.5684137887867342,0.3498086887142837,0.0152174110617232,1.4132032499795255,0.4702446936129269,-0.4014334282867512,-0.5597316481342484,-0.4520194450205464,-0.7869319972575926,-0.6410031022272678,0.3720914398819308,-1.242687824480917,-1.429871395684696,-0.2811646929391681,0.2060046135402319,-0.3291540093383165,-0.518495139130856,0.2797514424720937,-0.8415633796119046,0.1753478478194004,0.1571268246113515,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.0392296758550408
"O,O-diethyl {[(6-chloro-2-oxo-2,3-dihydro-1,3-benzoxazol-3-yl)methyl]sulfanyl}phosphonothioate",phosalone,red,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,"InChI=1S/C12H15ClNO4PS2/c1-3-16-19(20,17-4-2)21-8-14-10-6-5-9(13)7-11(10)18-12(14)15/h5-7H,3-4,8H2,1-2H3",calculation-result-20240129-225607,1.2892446038642376,C12H15ClNO4PS2,True,0.553067497479483,1.141853498218402,-0.6217567608386437,0.2217954711246666,1.531070893914381,1.6643570326110249,-0.6496501424045684,-0.4120816918460671,0.5436197090427292,0.0,-0.1616698909635768,1.1422658058730482,1.114255901680377,-0.1399000011733645,0.6671172096147903,0.9664132499525172,0.7746665242280382,0.6974824759664272,-0.1616698909635768,0.2436107375299441,1.4859259878445163,0.2582185625309478,1.1823896605043536,0.6675137115248182,-0.1399000011733645,0.6671172096147903,-0.3141239204113693,0.4661764601840947,0.6945293101412074,-1.207148797141267,0.5828982873770577,-1.1632854137071222,-0.3459835267496366,-0.1076110464658083,0.5972890074931312,0.3499155055668123,-1.0712393978148826,0.4138814340785923,1.00680301917474,0.2952213038880174,0.9324397237078964,-1.1227978489729622,-0.3291540093383165,0.4269959969312932,0.2797514424720937,-0.3393987086858298,-0.5450944718208887,1.9283746656847691,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.0216909857199909
O-2-tert-butylpyrimidin-5-yl O-ethyl O-propan-2-yl phosphorothioate,phostebupirim,red,CCOP(=S)(OC(C)C)OC1=CN=C(N=C1)C(C)(C)C,"InChI=1/C13H23N2O3PS/c1-7-16-19(20,17-10(2)3)18-11-8-14-12(15-9-11)13(4,5)6/h8-10H,7H2,1-6H3",calculation-result-20240129-224739,0.359140237993839,C13H23N2O3PS,True,1.6012390865890704,0.857536562919041,1.130466837888443,0.2217954711246666,0.2482817665807105,0.358152779169461,0.2976619990459951,-0.4120816918460671,0.5436197090427292,0.0,0.1807528346259012,0.8218189831620012,0.803111213030027,-1.0150793194072416,1.0762818638189662,1.1487098531997666,1.4350848371609377,0.8491345139520525,0.1807528346259012,0.6192582661659831,1.0290682530731174,0.2986978314991362,0.5571601598538645,1.0766133523539945,-1.0150793194072416,1.0762818638189662,-0.2989333605536386,0.1584612584588047,-0.3869841491827276,0.3409852113681854,0.7381002125393428,0.963050705770131,-0.3207790260509414,-1.3961112150102082,-0.3909372650141811,-1.050965262200846,-0.700628547437197,-1.2968196333158937,-0.9665972578200882,-1.173445005833821,-1.03809614473901,0.7892858823164819,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,1.6020854551690344,0.1571268246113515,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.1713924010594787
4-bromo-2-chlorophenyl ethyl (propylsulfanyl)phosphonate,profenofos,red,CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1,"InChI=1/C11H15BrClO3PS/c1-3-7-18-17(14,15-4-2)16-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3",calculation-result-20240129-222921,1.3989453615624858,C11H15BrClO3PS,True,0.1038511021468026,0.2889026923203185,1.130466837888443,0.2217954711246666,0.2482817665807105,0.358152779169461,-0.5443932377989501,-0.4120816918460671,-0.4777264109769438,0.0,-0.9422935450953486,0.5377472051911272,0.528162327086205,-1.4222999800996607,1.4135127320420855,0.4905723727584158,0.3951620563462854,0.9643087352297808,-0.9422935450953486,0.2776316457837743,0.2094563700945278,-0.3894497409600803,0.59623700364452,1.4133170735203855,-1.4222999800996607,1.4135127320420855,-0.3143805702120904,-0.0112211573182129,0.91059980562626,-0.7026262561081199,0.1614252532835852,-1.078194692693508,1.0577975773816668,-0.135423268160073,1.4606153667957102,2.5120494152277217,-0.4010118744111531,0.319339188933081,0.4354492475527712,0.1242061195529776,0.7903245818853061,-1.191700675422296,-0.3291540093383165,0.4269959969312932,0.2797514424720937,-0.8415633796119046,-0.7654288305260922,1.9283746656847691,1.302172098423647,0.4898979485566356,0.4644203640128238,-1.5686513438619891
propan-2-yl (2E)-3-{[(ethylamino)(methoxy)sulfanylidene-λ⁵-phosphanyl]oxy}but-2-enoate,propetamphos,red,CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,"InChI=1/C10H20NO4PS/c1-6-11-16(17,13-5)15-9(4)7-10(12)14-8(2)3/h7-8H,6H2,1-5H3,(H,11,17)/b9-7+",calculation-result-20240129-224919,-0.3382028289524884,C10H20NO4PS,True,0.7028062959237098,0.0045857570209573,1.130466837888443,0.7718482395138399,-1.03450736075296,-0.9480514742721028,0.3327476339145345,2.4267032964268394,-0.4777264109769438,0.0,0.3885852750202462,-0.0234677708001111,0.0221171623237788,1.0724442200236428,-0.6250511660816235,0.2407325408721221,0.352670886506616,-0.1470088806711945,0.3885852750202462,0.7425840585861164,-0.119906182880202,0.3594167349514205,-0.8496062166097341,-0.6255816848950685,1.0724442200236428,-0.6250511660816235,1.365784421108567,0.2871752741215818,-0.7294647372107467,0.3826813933122828,0.4509962370326421,1.260746035826665,-0.9715134077261708,-0.5189171895757759,-0.9240905641569952,-1.3153217215752968,0.3808643585036538,0.3347570675064264,-0.8010879639968034,-0.8351045534805136,-0.1483634773489828,1.0737907692425674,0.691223419610465,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.1753478478194004,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.3253971837230539
"O-2,4-dichlorophenyl O-ethyl (propylsulfanyl)phosphonothioate",prothiofos,red,CCCSP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl,"InChI=1/C11H15Cl2O2PS2/c1-3-7-18-16(17,14-4-2)15-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3",calculation-result-20240129-225947,0.8645540204595261,C11H15Cl2O2PS2,False,0.1038511021468026,0.2889026923203185,1.130466837888443,0.2217954711246666,0.2482817665807105,0.358152779169461,-0.5443932377989501,-0.4120816918460671,-1.4990725309966169,0.0,-2.0108778094120563,0.939604842320656,0.8887282078935465,-1.195912900935062,1.8919714002647103,0.6293982475390131,0.4332097051569697,0.7579997718818275,-2.0108778094120563,0.1273726343293583,0.8628691768024592,-0.1060948581827563,1.0163130743940676,1.8919088778909583,-1.195912900935062,1.8919714002647103,-0.3144161063383441,0.3424969543313565,1.2526731748590816,-1.4297084679944816,0.1058612188551819,-1.364806207019967,1.0577975773816668,-0.7917391058771449,1.802087760775971,0.5303108042004713,-0.4162978736600944,-1.240511041126325,0.215440973319459,-0.0109509749537453,0.5295825153945826,-1.7330800260976214,-1.349531438287098,1.3724871329934425,0.2797514424720937,-0.8415633796119046,-0.7654288305260922,1.9283746656847691,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.5538211652893517
"O,O-diethyl O-6-oxo-1-phenyl-1,6-dihydropyridazin-3-yl phosphorothioate",pyridaphenthion,red,CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C1=CC=CC=C1,"InChI=1S/C14H17N2O4PS/c1-3-18-21(22,19-4-2)20-13-10-11-14(17)16(15-13)12-8-6-5-7-9-12/h5-11H,3-4H2,1-2H3",calculation-result-20240129-224758,0.7723526975227472,C14H17N2O4PS,True,1.0022838928121631,1.4261704335177634,-0.6217567608386437,0.2217954711246666,1.531070893914381,1.6643570326110249,-1.1057633956955806,-0.4120816918460671,0.5436197090427292,0.0,0.612067748576816,0.996765626912356,1.1093833897775756,-0.4756844951171979,0.3028286787749432,0.9923554588761632,0.6678831595002418,0.6392375686328311,0.612067748576816,1.0360143922754,1.4176249975963011,1.0678039418947312,0.5278525270108734,0.3027623460041123,-0.4756844951171979,0.3028286787749432,-0.3141989411223493,0.6557418297701827,0.0265567497627701,-0.101662692104487,0.7363387441035852,-0.4607511711475804,-0.4011183720280141,-0.0412339736280795,-0.1855655695913517,0.4152510389890849,-1.1458910454689468,0.4106411877942876,-0.0938251568463106,-0.5081118357950077,0.529341783110957,-0.41924966112768,1.7116008485592464,-0.518495139130856,0.2797514424720937,-0.3393987086858298,0.621381544853718,0.1571268246113515,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.9575589105233164
"(1Z)-2-chloro-1-(2,4,5-trichlorophenyl)ethenyl dimethyl phosphate",rabon,red,COP(=O)(OC)O\C(=C/Cl)C1=CC(Cl)=C(Cl)C=C1Cl,"InChI=1S/C10H9Cl4O4P/c1-16-19(15,17-2)18-10(5-11)6-3-8(13)9(14)4-7(6)12/h3-5H,1-2H3/b10-5-",calculation-result-20240129-223338,1.254433900306474,C10H9Cl4O4P,True,-0.6448428900743313,0.5732196276196797,-0.6217567608386437,-0.8783100656536798,0.2482817665807105,0.358152779169461,-1.421534109512435,-0.4120816918460671,-0.4777264109769438,0.0,-0.36449432074601,0.2796576020346628,0.2406841248208929,-0.9139643587437852,0.95947195447358,0.2666747497957688,-0.2370676700589897,-0.6110545489552858,-0.36449432074601,0.4151328166430036,0.2056618706362938,0.1165411211422849,-0.634683575761129,0.9594071961816092,-0.9139643587437852,0.95947195447358,-0.3143766217536178,-0.5299607725285659,-0.4311954870442314,0.6761276507540225,-0.0667811751516838,-1.552347455492012,1.5404764101598936,0.6072625581995533,0.461348723774572,1.1345581730530048,-0.5157094594464782,0.4998159860730802,0.7813196215165777,0.6953467766972192,1.199329338921102,-1.1088084245751215,0.691223419610465,3.2634694051177404,0.2797514424720937,0.1627659622402537,-0.7654288305260922,1.9283746656847691,1.302172098423647,-2.0412414523193148,-2.15322168769582,-2.1446944084961523
O-ethyl O-4-nitrophenyl phenylphosphonothioate,santox,red,CCOP(=S)(OC1=CC=C(C=C1)N(=O)=O)C1=CC=CC=C1,"InChI=1/C14H14NO4PS/c1-2-18-20(21,14-6-4-3-5-7-14)19-13-10-8-12(9-11-13)15(16)17/h3-11H,2H2,1H3",calculation-result-20240129-223404,0.4519060588261488,C14H14NO4PS,True,0.4033286990352562,1.141853498218402,1.130466837888443,-0.3282572972645065,1.531070893914381,1.6643570326110249,-1.6320479187236714,-0.4120816918460671,0.5436197090427292,0.0,0.8574602685605006,0.7681224885455551,0.8922085735384048,-0.540563719024126,1.2617258441921488,0.5181505768394101,0.4168242213625874,0.1009206735434763,0.8574602685605006,0.3031473269741468,0.453822135204811,0.3189374659832303,0.7330059569118149,1.2619257884643875,-0.540563719024126,1.2617258441921488,-0.3143292402519462,3.2316354265052523,1.2149117017124529,-0.8718151318634966,0.387393334219531,-1.284681619939681,-0.279061231791045,1.0370577854546357,0.5951892970594868,0.9512927051648344,-1.0759621554405645,1.056165900328739,-0.2437228226885385,-0.4029896784735498,0.073410435327301,-1.569094607806861,0.691223419610465,-0.518495139130856,0.2797514424720937,2.8401281399947567,-0.3655627721351678,1.9283746656847691,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-1.292123161722618
"O,O-diethyl {[(tert-butylsulfanyl)methyl]sulfanyl}phosphonothioate",terbufos,red,CCOP(=S)(OCC)SCSC(C)(C)C,"InChI=1S/C9H21O2PS3/c1-6-10-12(13,11-7-2)15-8-14-9(3,4)5/h6-8H2,1-5H3",calculation-result-20240129-223203,-0.204416827711571,C9H21O2PS3,True,0.553067497479483,-0.5640481135777651,-0.6217567608386437,0.7718482395138399,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-1.4990725309966169,0.0,-2.0108778094120563,0.4338185059334908,0.3395265091348745,-0.3473064563226387,0.6057425114841638,0.3580567650132999,0.6149774872488889,0.6761937829368996,-2.0108778094120563,-0.3701831488829046,0.0849967878644456,-0.207293030603229,0.7134675350164867,0.6059408828599334,-0.3473064563226387,0.6057425114841638,-0.314234477248603,-0.0581630921372482,0.935651038196479,-1.0205525233794792,-0.0564437486498522,0.5733071719511735,-1.4045725560945483,-2.2733625442501326,1.2741469692701983,-1.04144067694651,1.5028283611160116,-2.0682578621976546,-1.5685581963929758,-1.24847815347738,-1.9429811200589449,-0.314709553480433,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,-0.2771578005336548
"O,O-dimethyl {[2-(ethylsulfanyl)ethyl]sulfanyl}phosphonothioate",veltin,red,CCSCCSP(=S)(OC)OC,"InChI=1S/C6H15O2PS3/c1-4-11-5-6-12-9(10,7-2)8-3/h4-6H2,1-3H3",calculation-result-20240129-223324,-0.9962192091768022,C6H15O2PS3,True,-0.794581688518558,-1.4169989194758488,-0.6217567608386437,0.2217954711246666,-1.03450736075296,-0.9480514742721028,1.3853166799707166,-0.4120816918460671,-1.4990725309966169,0.0,-2.0108778094120563,-0.524057672224395,-0.5994761418479493,0.3411725420514087,-0.276601267017422,-0.8369208406318077,-0.7618197315756902,-0.4080943687805171,-2.0108778094120563,-1.4205786912199054,-0.5486846216606684,-1.5228692720693786,0.6646214802781675,-0.276339016840866,0.3411725420514087,-0.276601267017422,-0.3079880159448966,-0.4393836283800746,0.9172781604583384,-1.1474989300219398,-0.6929570916608352,0.059985713701072,-0.8752780414220885,-1.8041735840818685,1.7667798447615903,-0.8778241146374106,0.8744170383099605,-2.12413280880596,-0.7979730334277272,-0.2497058430806638,-1.3484106644713458,-0.7682474506878597,-1.349531438287098,-0.518495139130856,0.2797514424720937,-0.3393987086858298,-0.7654288305260922,-0.7284970959253574,-0.7679476477883044,0.4898979485566356,0.4644203640128238,0.5226549121062688
